# laser 1 log-file
# log-file start-timestamp: 08.11.2011, 13:13
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
499549142	4.686552	0	4.970530	4.970530	1	5.000000	-5.000000
499550162	7.773505	0	2.973735	2.973735	1	5.000000	-5.000000
499551122	8.843533	0	2.929793	2.929793	1	5.000000	-5.000000
499552387	2.912514	0	6.542863	6.542863	0	5.000000	-5.000000
499553380	4.128411	0	-3.498528	-3.498528	1	5.000000	-5.000000
499554808	9.524119	0	-1.049644	-1.049644	1	5.000000	-5.000000
499555908	11.992825	0	-4.882762	-4.882762	1	5.000000	-5.000000
499556898	4.925260	0	-0.392743	-0.392743	1	5.000000	-5.000000
499558163	6.764582	0	-1.820946	-1.820946	1	5.000000	-5.000000
499559153	6.181059	0	1.749561	1.749561	1	5.000000	-5.000000
499560043	5.840330	0	0.729416	0.729416	1	5.000000	-5.000000
499561078	6.044663	0	-0.539460	-0.539460	1	5.000000	-5.000000
499562068	6.786471	0	3.848125	3.848125	1	5.000000	-5.000000
499563058	3.844748	0	-1.355755	-1.355755	1	5.000000	-5.000000
499564103	5.537732	0	-2.317807	-2.317807	1	5.000000	-5.000000
499565148	4.174327	0	-3.498528	-3.498528	1	5.000000	-5.000000
499566248	8.974141	0	-2.988344	-2.988344	1	5.000000	-5.000000
499567513	6.951252	0	2.070739	2.070739	1	5.000000	-5.000000
499568518	5.010086	0	4.826337	4.826337	1	5.000000	-5.000000
499569493	4.612055	0	-0.991037	-0.991037	1	5.000000	-5.000000
499570538	4.842669	0	-3.192418	-3.192418	1	5.000000	-5.000000
499571640	4.701858	0	2.317572	2.317572	1	5.000000	-5.000000
499572630	5.011030	0	-0.335386	-0.335386	1	5.000000	-5.000000
499573620	6.403832	0	0.174798	0.174798	1	5.000000	-5.000000
499576205	2.973354	0	0.889056	0.889056	1	5.000000	-5.000000
499577384	5.259999	0	5.480714	5.480714	0	5.000000	-5.000000
499578460	8.765086	0	-3.250530	-3.250530	1	5.000000	-5.000000
499579766	11.512337	0	-4.270675	-4.270675	1	5.000000	-5.000000
499581485	8.086420	0	0.139426	0.139426	1	5.000000	-5.000000
499582530	5.976298	0	-1.493164	-1.493164	1	5.000000	-5.000000
499584243	4.185551	0	-5.064454	-5.064454	0	5.000000	-5.000000
499586336	12.532482	0	0.830050	0.830050	1	5.000000	-5.000000
499587983	11.443987	0	6.338834	6.338834	0	5.000000	-5.000000
499588974	6.970651	0	-2.331019	-2.331019	1	5.000000	-5.000000
499590299	5.120108	0	-6.819657	-6.819657	0	5.000000	-5.000000
499591610	9.198622	0	-6.763707	-6.763707	0	5.000000	-5.000000
499592609	8.876282	0	-3.351164	-3.351164	1	5.000000	-5.000000
499594568	5.282584	0	2.683094	2.683094	1	5.000000	-5.000000
499595579	8.041244	0	0.131614	0.131614	1	5.000000	-5.000000
499596574	7.527258	0	2.215535	2.215535	1	5.000000	-5.000000
499597562	4.843730	0	2.376916	2.376916	1	5.000000	-5.000000
499598554	5.684697	0	2.478976	2.478976	1	5.000000	-5.000000
499600259	6.581377	0	-0.437423	-0.437423	1	5.000000	-5.000000
499601524	3.304677	0	-5.481642	-5.481642	0	5.000000	-5.000000
499602522	5.534479	0	3.644051	3.644051	1	5.000000	-5.000000
499603614	5.456085	0	1.662502	1.662502	1	5.000000	-5.000000
499604932	7.709552	0	7.683995	7.683995	0	5.000000	-5.000000
499605898	4.356973	0	1.909425	1.909425	1	5.000000	-5.000000
499608620	4.068080	0	-4.767227	-4.767227	1	5.000000	-5.000000
499609555	10.950594	0	-2.478160	-2.478160	1	5.000000	-5.000000
499611590	10.503673	0	-1.253718	-1.253718	1	5.000000	-5.000000
499612855	10.624811	0	5.624732	5.624732	0	5.000000	-5.000000
499613900	2.856406	0	-4.269295	-4.269295	1	5.000000	-5.000000
499614921	7.732699	0	0.117329	0.117329	1	5.000000	-5.000000
499615990	4.467215	0	-2.739077	-2.739077	1	5.000000	-5.000000
499617255	9.257803	0	0.853683	0.853683	1	5.000000	-5.000000
499618245	8.226450	0	4.298543	4.298543	1	5.000000	-5.000000
499619730	9.077251	0	-0.088080	-0.088080	1	5.000000	-5.000000
499620775	4.779380	0	-0.800801	-0.800801	1	5.000000	-5.000000
499621765	8.346827	0	-0.698787	-0.698787	1	5.000000	-5.000000
499623016	6.248388	0	-3.555193	-3.555193	1	5.000000	-5.000000
499624378	5.181317	0	-1.718932	-1.718932	1	5.000000	-5.000000
499625300	9.455724	0	-1.922961	-1.922961	1	5.000000	-5.000000
499626331	5.618959	0	1.035460	1.035460	1	5.000000	-5.000000
499627321	4.381523	0	-1.106845	-1.106845	1	5.000000	-5.000000
499628624	7.999977	0	-1.310874	-1.310874	1	5.000000	-5.000000
499631893	9.533255	0	4.910630	4.910630	1	5.000000	-5.000000
499632931	12.692645	0	-3.760602	-3.760602	1	5.000000	-5.000000
499634251	4.205038	0	-5.799512	-5.799512	0	5.000000	-5.000000
499635313	7.481342	0	1.705351	1.705351	1	5.000000	-5.000000
499636286	4.611045	0	2.317572	2.317572	1	5.000000	-5.000000
499638431	2.880500	0	1.909425	1.909425	1	5.000000	-5.000000
499639476	5.467311	0	4.213982	4.213982	1	5.000000	-5.000000
499640796	10.406738	0	-3.090381	-3.090381	1	5.000000	-5.000000
499641787	4.479418	0	-0.539460	-0.539460	1	5.000000	-5.000000
499642792	7.373608	0	-4.983396	-4.983396	1	5.000000	-5.000000
499643822	4.325342	0	-3.125754	-3.125754	1	5.000000	-5.000000
499645582	8.091522	0	0.649610	0.649610	1	5.000000	-5.000000
499646604	6.251126	0	2.274857	2.274857	1	5.000000	-5.000000
499647589	9.882392	0	0.029555	0.029555	1	5.000000	-5.000000
499648551	5.935483	0	2.215535	2.215535	1	5.000000	-5.000000
499649762	6.098037	0	-6.196056	-6.196056	0	5.000000	-5.000000
499651064	5.003811	0	-4.066646	-4.066646	1	5.000000	-5.000000
499653777	7.838794	0	0.933445	0.933445	1	5.000000	-5.000000
499654712	5.830129	0	4.605967	4.605967	1	5.000000	-5.000000
499656476	6.041299	0	2.055605	2.055605	1	5.000000	-5.000000
499657478	6.092306	0	4.605967	4.605967	1	5.000000	-5.000000
499658453	6.893120	0	3.584442	3.584442	1	5.000000	-5.000000
499659443	5.084403	0	4.707982	4.707982	1	5.000000	-5.000000
499660726	8.543715	0	6.236819	6.236819	0	5.000000	-5.000000
499661990	6.729330	0	7.113304	7.113304	0	5.000000	-5.000000
499663293	4.160151	0	-6.309585	-6.309585	0	5.000000	-5.000000
