# laser 2 log-file
# log-file start-timestamp: 15.01.2012, 22:28
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1031189818	11.697322	0	0.606000	0.606000	1	2.000000	-2.000000
1031190368	6.604671	0	-2.094551	-2.094551	0	2.000000	-2.000000
1031190985	4.154854	0	1.405187	1.405187	1	2.000000	-2.000000
1031191248	8.592950	0	-9.819633	-9.819633	0	2.000000	-2.000000
1031191523	5.126661	0	-0.763457	-0.763457	1	2.000000	-2.000000
1031191743	3.476709	0	1.817283	1.817283	1	2.000000	-2.000000
1031192018	6.168327	0	3.305463	3.305463	0	2.000000	-2.000000
1031192257	7.851887	0	1.634526	1.634526	1	2.000000	-2.000000
1031192558	2.866829	0	1.746785	1.746785	1	2.000000	-2.000000
1031192763	7.593130	0	-0.778533	-0.778533	1	2.000000	-2.000000
1031193252	9.090105	0	1.298391	1.298391	1	2.000000	-2.000000
1031193515	10.060180	0	-8.879565	-8.879565	0	2.000000	-2.000000
1031193779	2.528398	0	0.739304	0.739304	1	2.000000	-2.000000
1031194054	5.518925	0	0.564509	0.564509	1	2.000000	-2.000000
1031194608	5.287300	0	-0.169413	-0.169413	1	2.000000	-2.000000
1031194879	7.228546	0	0.965712	0.965712	1	2.000000	-2.000000
1031195429	4.449226	0	0.690890	0.690890	1	2.000000	-2.000000
1031195649	5.634818	0	-0.389251	-0.389251	1	2.000000	-2.000000
1031195884	9.040208	0	-2.598623	-2.598623	0	2.000000	-2.000000
1031196156	4.981260	0	-1.096216	-1.096216	1	2.000000	-2.000000
1031196419	6.723823	0	-0.094061	-0.094061	1	2.000000	-2.000000
1031196669	3.878894	0	-0.080496	-0.080496	1	2.000000	-2.000000
