# laser 2 log-file
# log-file start-timestamp: 16.01.2012, 00:44
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1039285476	2.412876	0	-20.946096	-20.946096	0	2.000000	-2.000000
1039285981	4.916528	0	-33.142248	-33.142248	0	2.000000	-2.000000
1039286247	6.862348	0	-37.593184	-37.593184	0	2.000000	-2.000000
1039286502	2.680079	0	-35.016326	-35.016326	0	2.000000	-2.000000
1039287053	5.856936	0	-31.751005	-31.751005	0	2.000000	-2.000000
1039287336	8.649311	0	-21.751364	-21.751364	0	2.000000	-2.000000
1039287603	1.299986	0	-48.220618	-48.220618	0	2.000000	-2.000000
1039288155	4.169378	0	-45.315263	-45.315263	0	2.000000	-2.000000
1039288428	5.889869	0	-30.111678	-30.111678	0	2.000000	-2.000000
1039288981	6.419413	0	-16.789649	-16.789649	0	2.000000	-2.000000
1039289253	2.452116	0	-0.281845	-0.281845	1	2.000000	-2.000000
1039289803	4.679682	0	-2.914746	-2.914746	0	2.000000	-2.000000
1039290076	7.703409	0	-13.007369	-13.007369	0	2.000000	-2.000000
1039290573	7.744822	0	-23.436841	-23.436841	0	2.000000	-2.000000
1039290812	5.953164	0	-20.157990	-20.157990	0	2.000000	-2.000000
1039291068	3.507519	0	1.749766	1.749766	1	2.000000	-2.000000
1039291300	4.623781	0	-2.418756	-2.418756	0	2.000000	-2.000000
1039291539	4.157862	0	-12.762718	-12.762718	0	2.000000	-2.000000
1039291783	5.387588	0	-0.916509	-0.916509	1	2.000000	-2.000000
1039292018	1.043795	0	11.874459	11.874459	0	2.000000	-2.000000
1039292279	1.291589	0	22.943335	22.943335	0	2.000000	-2.000000
1039292835	5.040327	0	31.136136	31.136136	0	2.000000	-2.000000
1039293435	1.522139	0	30.627692	30.627692	0	2.000000	-2.000000
1039293985	3.466214	0	30.591014	30.591014	0	2.000000	-2.000000
1039294205	2.536014	0	23.625087	23.625087	0	2.000000	-2.000000
1039294507	4.705915	0	25.940676	25.940676	0	2.000000	-2.000000
1039294810	7.913847	0	16.766889	16.766889	0	2.000000	-2.000000
